DIFFERENTIAL_TIME,PPW
65396033,-20
65396038,-20
65396043,-193
65396048,19
65396053,-127
65396057,5
65396062,-7
65396067,19
65396072,5
65396077,45
65396082,-74
65396087,5
65396092,-74
65396097,-140
65396102,-127
65396107,-206
65396112,-153
65396116,-259
65396121,-339
65396126,-432
65396131,-511
65396136,-538
65396141,-658
65396146,-711
65396151,-595
65396157,-675
65396162,-781
65396167,-901
65396172,-1100
65396177,-1033
65396182,-1193
65396187,-1339
65396192,-1365
65396196,-1485
65396201,-1472
65396206,-1764
65396211,-1724
65396216,-1817
65396221,-1883
65396226,-1896
65396231,-2003
65396236,-2122
65396241,-2056
65396246,-2056
65396251,-2069
65396255,-2149
65396260,-2268
65396265,-2334
65396270,-2374
65396275,-2388
65396280,-2348
65396285,-2481
65396290,-2467
65396295,-2441
65396300,-2507
65396305,-2547
65396310,-2613
65396315,-2454
65396320,-2547
65396325,-2533
65396330,-2706
65396335,-2759
65396339,-2706
65396344,-2786
65396349,-2720
65396355,-2733
65396360,-2759
65396365,-2706
65396370,-2799
65396375,-2852
65396380,-2892
65396385,-2839
65396390,-2932
65396395,-2998
65396399,-2958
65396404,-3011
65396409,-3051
65396414,-3131
65396419,-3224
65396424,-3264
65396429,-3197
65396434,-3383
65396439,-3211
65396444,-3171
65396449,-2879
65396454,-2786
65396459,-2348
65396464,-2135
65396469,-1538
65396474,-1233
65396478,-715
65396483,-303
65396488,213
65396493,598
65396498,957
65396503,1355
65396508,1806
65396513,2218
65396518,2497
65396523,2815
65396528,3054
65396533,3240
65396538,3466
65396543,3479
65396548,3371
65396553,3610
65396558,3556
65396563,3610
65396568,3503
65396573,3556
65396578,3543
65396583,3556
65396588,3450
65396593,3543
65396598,3450
65396603,3424
65396608,3304
65396613,3172
65396618,3211
65396623,3145
65396628,3039
65396633,2999
65396637,2880
65396642,2853
65396647,2733
65396652,2694
65396657,2614
65396662,2641
65396667,2481
65396672,2296
65396677,2163
65396682,1950
65396687,1711
65396692,1645
65396696,1313
65396701,1167
65396706,941
65396711,676
65396716,583
65396721,463
65396726,277
65396731,277
65396736,158
65396741,131
65396746,53
65396751,13
65396756,-25
65396761,53
65396766,-12
65396771,53
65396776,80
65396781,66
65396786,27
65396791,-25
65396796,120
65396801,-12
65396806,-12
65396811,-25
65396816,-65
65396821,-158
65396826,-264
65396831,-264
65396835,-331
65396840,-424
65396845,-517
65396850,-503
65396855,-610
65396860,-769
65396865,-848
65396870,-1008
65396875,-994
65396880,-1061
65396885,-1260
65396890,-1273
65396895,-1353
65396900,-1486
65396905,-1512
65396910,-1685
65396914,-1632
65396919,-1804
65396924,-1884
65396929,-1964
65396934,-1990
65396939,-2057
65396944,-1888
65396949,-1928
65396955,-2008
65396960,-2021
65396965,-2061
65396970,-2114
65396974,-2180
65396979,-2207
65396984,-2260
65396989,-2339
65396994,-2406
65396999,-2326
65397004,-2406
65397009,-2419
65397014,-2432
65397019,-2472
65397024,-2578
65397029,-2631
65397034,-2552
65397039,-2498
65397044,-2684
65397049,-2631
65397054,-2658
65397058,-2711
65397063,-2830
65397068,-2870
65397073,-2884
65397078,-2950
65397083,-3030
65397088,-3056
65397093,-3109
65397098,-3123
65397103,-3215
65397108,-3255
65397113,-3242
65397118,-3163
65397123,-3229
65397128,-3388
65397133,-3362
65397138,-3149
65397143,-2925
65397148,-2606
65397153,-2354
65397158,-1995
65397163,-1610
65397168,-1199
65397173,-788
65397178,-283
65397183,101
65397188,592
65397193,937
65397197,1402
65397202,1681
65397207,2105
65397212,2411
65397217,2703
65397222,2942
65397227,3300
65397232,3367
65397237,3619
65397242,3712
65397247,3659
65397252,3778
65397257,3858
65397262,3818
65397267,3791
65397272,3858
65397276,3752
65397281,3791
65397286,3646
65397291,3725
65397296,3632
65397301,3553
65397306,3500
65397311,3433
65397316,3406
65397321,3221
65397326,3207
65397331,3181
65397337,3088
65397342,2723
65397347,2670
65397352,2604
65397356,2418
65397361,2299
65397366,2153
65397371,1914
65397376,1754
65397381,1635
65397386,1316
65397391,1250
65397396,1011
65397401,812
65397406,480
65397411,347
65397415,135
65397420,109
65397425,82
65397430,-103
65397435,-143
65397440,-222
65397445,-116
65397450,-262
65397455,-209
65397460,-249
65397465,-249
65397470,-116
65397474,-249
65397479,-276
65397484,-169
65397489,-169
65397494,-209
65397499,-276
65397504,-262
65397509,-315
65397514,-382
65397519,-475
65397524,-568
65397529,-581
65397535,-714
65397540,-663
65397545,-782
65397550,-782
65397554,-928
65397559,-968
65397564,-1048
65397569,-1207
65397574,-1234
65397579,-1499
65397584,-1512
65397589,-1579
65397594,-1672
65397599,-1765
65397604,-2057
65397609,-2057
65397614,-2163
65397619,-2176
65397624,-2269
65397629,-2402
65397634,-2402
65397638,-2468
65397643,-2455
65397648,-2521
65397653,-2641
65397658,-2707
65397663,-2694
65397668,-2694
65397673,-2800
65397678,-2933
65397683,-2853
65397688,-3012
65397693,-2999
65397697,-2880
65397702,-2906
65397707,-2906
65397712,-3079
65397717,-3052
65397722,-3185
65397727,-3185
65397732,-3119
65397738,-2995
65397743,-3048
65397748,-3101
65397753,-3074
65397758,-3194
65397763,-3194
65397768,-3194
65397773,-3220
65397777,-3247
65397782,-3313
65397787,-3353
65397792,-3393
65397797,-3353
65397802,-3406
65397807,-3420
65397812,-3579
